-,60,_
46909,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Pinon,110366_01_r05,100 freeze res & 0 frostbite res & always connect hits & hit10 & hit15,,frostbite:43.6%;team:3.99404%;energy:3,x:5556,s1:15258,s4:3416,s4_frostbite:405,dx:12311,ds_final:4979,ds:4979
-,60,affliction
49031,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Summer Julietta,110042_02_r05,100 freeze res & 70 bog res & always connect hits & hit10 & hit15,,frostbite:100.0%;bog:12.0%;team:4.99881%;energy:3,x:7668,s1:18481,s4:6813,dx:6082,ds_final:4992,ds:4992
-,120,_
44848,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Pinon,110366_01_r05,100 freeze res & 0 frostbite res & always connect hits & hit10 & hit15,,frostbite:69.4%;team:7.46982%;energy:9,x:7179,s1:18380,s4:3904,s4_frostbite:882,dx:7717,ds_final:2072,ds:4712
-,120,affliction
52075,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Summer Julietta,110042_02_r05,100 freeze res & 70 bog res & always connect hits & hit10 & hit15,,frostbite:100.0%;bog:9.5%;team:7.48268%;energy:9,x:8015,s1:20306,s4:6643,dx:6375,ds_final:5166,ds:5568
-,180,_
46847,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Pinon,110366_01_r05,100 freeze res & 0 frostbite res & always connect hits & hit10 & hit15,,frostbite:77.6%;team:8.30346%;energy:15,x:7291,s1:18106,s4:4899,s4_frostbite:1080,dx:8207,ds_final:2866,ds:4394
-,180,affliction
49650,Dragonyule Xander,110022_02_r04,water,wand,4602,Gala Reborn Poseidon,210134_01,Omizununo,307136_01_60201,Candy Couriers,400135_02,Memory of a Friend,400429_02,The Red Impulse,400088_02,Dueling Dancers,400050_02,His Clever Brother,400169_02,Blade,,Hunter Sarisse,100029_03_r05,Catherine,110364_01_r05,Weapon,,Summer Julietta,110042_02_r05,100 freeze res & 70 bog res & always connect hits & hit10 & hit15,,frostbite:100.0%;bog:8.0%;team:7.01561%;energy:15,x:8399,s1:22323,s4:8134,dx:3897,ds_final:3447,ds:3447
