-,60,_
84878,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Mikoto,110010_01_r05,0 poison res & hp100 & hit15 & hp70,,poison:48.9%;team:11.95621%,x:21813,dx:57485,ds_poison:1046,ds:4532
-,60,affliction
100755,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Mikoto,110010_01_r05,0 poison res & hp100 & hit15 & hp70,,poison:100.0%;team:11.34676%,x:26442,dx:65337,ds_poison:1544,ds:7430
-,120,_
85325,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Kleimann,110051_01_r04,0 poison res & hp100 & hit15 & hp70,,poison:83.6%;team:15.84622%,x:34492,s4:10953,s4_poison:2212,dx:30491,ds_poison:757,ds:6418
-,120,affliction
100057,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Mikoto,110010_01_r05,0 poison res & hp100 & hit15 & hp70,,poison:100.0%;team:16.85122%,x:45965,dx:44449,ds_poison:998,ds:8644
-,180,_
98914,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Formal Joachim,110350_02_r05,0 stormlash res & 0 poison res & hp100 & hit15 & hp70,,poison:85.2%;stormlash:58.3%;team:17.34622%,x:44990,s4:6940,s4_poison:2761,s4_stormlash:1378,dx:37104,ds_poison:781,ds:4956
-,180,affliction
106674,Durant,110343_01_r04,shadow,blade,4630,Epimetheus,210112_01,Qixing Baodao,302133_01_60501,Howling to the Heavens,400395_02,Memory of a Friend,400429_02,Moonlight Party,400448_02,Luck of the Draw,400127_02,The Plaguebringer,400410_02,Axe2,,Dagger2,,Tobias,110352_01_r05,Weapon,,Mikoto,110010_01_r05,0 poison res & hp100 & hit15 & hp70,,poison:100.0%;team:18.81042%,x:52678,dx:47300,ds_poison:931,ds:5762
