-,sp,_
77415,Pinon,110366_01_r05,water,bow,4594,Gala Reborn Poseidon,210134_01,Ame no Hajiyumi,306128_01_60201,Dear Diary,400391_02,Memory of a Friend,400429_02,The Lurker in the Woods,400418_02,Flowers Under the Moon,400434_02,His Clever Brother,400169_02,,,,,Blade,,Dragonyule Cleo,100004_02_r05,Grace,110059_01_r05,Weapon,,Dragonyule Lily,110252_02_r05,0 frostbite res & hp70 & hit15,unlock at 0.00s,frostbite:78.2%;team:4.99599%,fs2:52333,s1:4602,s1_frostbite:711,echo:2082,dx:12744,ds_final:2470,ds:2470
-,sp,affliction
87972,Pinon,110366_01_r05,water,bow,4589,Gala Reborn Poseidon,210134_01,Ame no Hajiyumi,306128_01_60201,Dear Diary,400391_02,Memory of a Friend,400429_02,The Lurker in the Woods,400418_02,Chariot Drift,400392_02,His Clever Brother,400169_02,,,,,Blade,,Dragonyule Cleo,100004_02_r05,Grace,110059_01_r05,Weapon,,Hunter Sarisse,100029_03_r05,0 frostbite res & hp70 & hit15,unlock at 0.00s,frostbite:100.0%,fs2:61756,s1:5432,s1_frostbite:825,s4:2165,dx:12593,ds_final:2599,ds:2599
-,sp,noaffliction
39904,Pinon,110366_01_r05,water,bow,4594,Gala Reborn Poseidon,210134_01,Ame no Hajiyumi,306128_01_60201,Dear Diary,400391_02,Memory of a Friend,400429_02,The Lurker in the Woods,400418_02,Flowers Under the Moon,400434_02,Sniper&#x27;s Allure,400035_02,,,,,Blade,,Dragonyule Cleo,100004_02_r05,Grace,110059_01_r05,Weapon,,Dragonyule Lily,110252_02_r05,999 all affliction res & hp70 & hit15,unlock at 0.00s,team:4.99599%,fs2:16539,s1:4399,s1_frostbite:0,echo:2160,dx:12103,ds_final:2350,ds:2350
